slogan	/slougən/\n\n1. cambial\n2. divisa\n3. lema
slope	/sloup/\n\n1. declive\n2. encosta\n3. ladeira\n4. rampa\n5. vertente
slope down	/sloupdaun/\n\nformardeclive
sloping	/sloupiŋ/\n\n1. inclinado\n2. emrampa
sloth	/slouθ/\n\npreguiça
slothful	/slouθfəl/\n\n1. preguiçoso\n2. vadio
Slovak	[s]\nEslovaco
slow	/slou/\n\n1. lento\n2. vagaroso
slow-worm	1. ânguis\n2. cobra-de-vidro
slowdown	1. greve\n2. operação tartaruga
slower	1. mais devagar\n2. mais lento
slowly	[adverb]\nvagarosamente
slowness	[s]\n\n1. lentidão\n2. vagarosidade
sludge	[s]\n\n1. lama\n2. lodo\n3. borra
slug	/slʌg/\n\n1. límax\n2. lesma
sluggish	[adjective]\n\n1. lento\n2. inerte\n3. preguisoço
slum	[s]\n[adjective]\n[vi]\n\n1. a. favela\n  b. bairro pobre\n2. a. pobre\n  b. de favela\n3. visitar uma favela ou bairro pobre
slumber	/slʌmbər/\n\n1. cochilar\n2. dormitar
sly	/sliː/\n\n1. ardiloso\n2. astuto\n3. ladino
sly joke	/sliːdʒouk/\n\n1. blague\n2. mentira por gracejo\n3. pilhéria
smack	/smæk/\n\n1. beijocar\n2. beijar ruidosamente\n3. fazer ruído de sucção
small	/smɔːl/\n\npequeno
small bench	/smɔːlbentʃ/\n\n1. banqueta\n2. banquinho\n3. mocho
small letter	/smɔːlletər/\n\nminúscula
small plate	/smɔːlpleit/\n\n1. pratodesobremesa\n2. pratopequeno
small room	/smɔːlruːm/\n\n[s]\n\n1. câmera escura\n2. quarto sem janela
smaller	menor
smallpox	/smɔːlpɔks/\n\n[s]\nvaríola
smart	/smɑːt/\n\n[adjective]\n\n1. a. esperto\n  b. astuto\n2. a. ardiloso\n  b. ladino
smarter	[adjective]\n\n1. mais esperto\n2. mais inteligente\n3. mais astuto
smartly	[s]\n\n1. espertamente\n2. astutamente
smash	/smæʃ/\n\n1. britar\n2. esmagar\n3. quebrar
smear	/smiər/\n\n1. lambuzar\n2. rebocar\n3. ungir\n4. untar
smell	/smel/\n\n1. cheirar\n2. exalarcheiro\n3. a. cheiro\n  b. hálito\n  c. odor
smile	/smail/\n\n1. sorrir\n2. sorriso
smoke	/smouk/\n\n1. fumar\n2. a. fumaça\n  b. fumo
smoker	[s]\nfumante
smokers	/smoukəz/\n\n1. fumadores\n2. fumantes
smokestack	/smoukstæk/\n\n1. chaminé\n2. canodachaminé
smooth	/smuːθ/\n\n[s]\n[adjective]\n[vt]\n\n1. a. amaciamento\n  b. alisamento\n  c. polimento\n2. a. liso\n  b. suave\n  c. plano\n  d. polido\n3. a. alisar\n  b. polir
smoothly	[adverb]\n\n1. suavemente\n2. a. facilmente\n  b. sem problemas
smoothness	[s]\nsuavidade
smuggle	/smʌgl/\n\ncontrabandear
smuggler	/smʌglər/\n\ncontrabandista
smuttily	[adverb]\nde forma obscena
smuttiness	[s]\nobscenidade
smutty	[adjective]\nobsceno
snack	/snæk/\n\n1. merenda\n2. lanche
snag	[s]\n[vt]\n\n1. a. dificuladade\n  b. obstáculo\n2. obter rapidamente
snail	/sneil/\n\n1. caracol\n2. a. àzinho\n  b. arroba
snake	/sneik/\n\n1. cobra\n2. serpente
snap	1. a. estalo\n  b. estalido\n  c. clique\n2. foto\n3. repentino\n4. a. estalar\n  b. quebrar\n5. tirar uma foto\n6. retrucar asperamente
snap off	partir
snap up	1. arrebatar\n2. comprar rapidamente
snappy	1. rápido\n2. vigoroso
snapshot	fotografia
snare	/snɛər/\n\n1. insídia\n2. a. alçapão\n  b. armadilha
sneer	/sniər/\n\ndarumarderisoalvaroumordaz
sneeze	/sniːz/\n\n1. espirrar\n2. espirro
snifter	/sniftər/\n\naperitivo
snob	/snɔb/\n\nesnobe
snobbish	/snɔbiʃ/\n\nesnobe
snore	/snɔːr/\n\n1. ressonar\n2. roncar
snorter	/snɔːtər/\n\naperitivo
snow	/snou/\n\n1. nevar\n2. neve
snowdrop	/snoudrɔp/\n\nfura-neve
snowflake	/snoufleik/\n\nflocodeneve
snowy	nevoso
so	/sou/\n\n1. a. logo\n  b. porconseguinte\n  c. sendo assim\n2. a. assim\n  b. daquelamaneira\n  c. destamaneira\n  d. destemodo
so ... as	/souəz/\n\nqual...tal
so long	/soulɔŋ/\n\n1. atéavista\n2. atélogo\n3. atémaisver
so so	/sousou/\n\nassim
so to speak	/soutouspiːk/\n\nporassimdizer
soak	/souk/\n\n1. ensopar\n2. imergir\n3. molhar com líquido
soap	/soup/\n\n1. sabão\n2. ensaboar
soaring	[adjective]\n\n1. a grande altura\n2. disparado
sober	/soubər/\n\n1. sóbrio\n2. a. comedido\n  b. parco\n  c. sério
soccer	/sɔkər/\n\nfutebol
soccer ball	/sɔkərbɔːl/\n\nfutebol
social	/souʃl/\n\nsocial
socialism	/souʃəlizəm/\n\nsocialismo
society	/səsaiətiː/\n\n1. comunidade\n2. corposocial\n3. sociedade
sock	/sɔk/\n\n1. meia\n2. peúga
socket	/sɔkit/\n\n1. bainha\n2. estojo
sodium	[s]\nsódio
sodomize	/sɔdəmaiz/\n\npraticarsodomia
sofa	/soufə/\n\n1. canapé\n2. sofá
soft	/sɔft/\n\n1. a. ameno\n  b. doce\n  c. meigo\n  d. suave\n2. a. brando\n  b. fofo\n  c. macio\n  d. mole
soggy	[adjective]\nensopado
soil	/sɔil/\n\n1. terra\n2. a. macular\n  b. manchar\n3. a. chão\n  b. solo
soiled	/sɔild/\n\nsujo
solar	[adjective]\nsolar
solder	/sɔldər/\n\n1. a. luto\n  b. solda\n2. a. fecharcomluto\n  b. soldar
soldier	/souldiər/\n\n1. praça\n2. soldado
sole	/soul/\n\n1. a. mero\n  b. simples\n  c. só\n2. planta\n3. sola\n4. a. isolado\n  b. sozinho\n  c. único\n5. linguado
solemn	/sɔləm/\n\nsolene
solicit	[vt]\n\n1. pedir\n2. solicitar
solicitor	/səlisitər/\n\nadvogado
solid	/sɔlid/\n\nsólido
solidarity	/sɔlidæritiː/\n\nsolidariedade
solidify	solidificar
solidly	solidamente
solitary	/sɔlitriː/\n\n1. a. mero\n  b. simples\n  c. só\n2. a. isolado\n  b. sozinho\n  c. único\n3. solitário
solo	/soulou/\n\nsolo
soluble	[adjective]\nsolúvel
solution	/səluːʃən/\n\nsolução
solve	/sɔlv/\n\n1. solver\n2. dissolver\n3. resolver
somatic	[adjective]\nsomático
somber	/sɔmbər/\n\n1. sombrio\n2. triste
some	/sʌm/\n\n1. a. um pouco\n  b. um tanto\n2. a. alguém\n  b. algum\n  c. uma pessoa\n3. a. alguns\n  b. certo número de\n  c. vários
some kind of	/sʌmkaindɔf/\n\n1. um\n2. algum\n3. qualquer
some one	/sʌmwʌn/\n\n1. alguém\n2. algum\n3. uma pessoa
somebody	/sʌmbədiː/\n\n1. alguém\n2. uma pessoa
somehow	/sɔmhau/\n\n1. de algum jeito\n2. de alguma forma
someone	/sʌmwʌn/\n\n1. alguém\n2. alguma pessoa
someone's	/sʌmwʌnz/\n\nde alguém
something	/səmiːθiŋ/\n\n1. algo\n2. alguma coisa
something new	/səmiːθiŋnjuː/\n\n1. coisa nova\n2. inovação\n3. notícia
sometime	/səmetaim/\n\n1. um dia\n2. uma vez\n3. outrora
sometimes	/səmetaimz/\n\n1. a. outrora\n  b. uma vez\n2. a. às vezes\n  b. por vezes
somewhat	/soumwɔt/\n\n1. um pouco\n2. um tanto
somewhere	/soumwɛər/\n\n[adverb]\n\n1. em algum lugar\n2. algures
somnifacient	[s]\nsonífero
somniferous	[s]\nsonífero
son	/sɔn/\n\nfilho
son-in-law	genro
sonata	/sɔneitə/\n\nsonata
song	/sɔŋ/\n\n1. canção\n2. cantiga\n3. canto
songbook	/sɔŋbuk/\n\nlivro de músicas
soon	/suːn/\n\n1. brevemente\n2. cedo\n3. depressa\n4. logo
sooner	mais cedo
soot	/sut/\n\n1. fuligem\n2. picumã
soothe	[vt]\n\n1. acalmar\n2. confortar\n3. consolar
sop	[vt]\nensopar
sophisticated	/səfistikeitid/\n\n1. astuto\n2. sagaz
soprano	/səprɑːnou/\n\nsoprano
sorcery	/sɔːsəriː/\n\n1. encanto\n2. feitiço
sore	/sɔːr/\n\n1. a. ferida\n  b. chaga\n2. a. dolorido\n  b. magoado\n  c. ofendido
sore throat	dor de garganta
sorely	[adverb]\n\n1. dolorosamente\n2. a. grandemente\n  b. enormemente
soreness	[s]\ndor
sorrel	/sɔrəl/\n\nbaio
sorrow	/sɔrou/\n\n1. tristeza\n2. mágoa\n3. dor
sorrwoful	1. triste\n2. aflito\n3. magoado
sort	/sɔːt/\n\n[s]\n[vt]\n\n1. a. espécie\n  b. género\n  c. jaez\n  d. laia\n  e. qualidade\n2. ordenar
soul	/soul/\n\n1. alma\n2. ânimo\n3. espírito
sound	/saund/\n\n[s]\n[adjective]\n[vt]\n\n1. som\n2. a. sadio\n  b. são\n3. a. completo\n  b. sem imperfeições\n4. seguro\n5. a. bater\n  b. soar
sound the alarm	/saundðəlɑːm/\n\n[vi]\n\n1. alarmar\n2. dar alarme
soundfile	[s]\narquivo de som
soup	/suːp/\n\n[s]\nsopa
sour	/sauər/\n\n1. acerbo\n2. a. ácido\n  b. azedo\n3. azedar-se\n4. adstringente\n5. a. arisco\n  b. brusco\n  c. rabugento
source	/sɔːs/\n\n1. fonte\n2. a. manancial\n  b. nascente
south	/sauθ/\n\n1. a. austral\n  b. meridional\n2. sul
South Africa	/sauθæfrikə/\n\n1. África Meridional\n2. África do Sul
South America	/sauθəmerikə/\n\nAmérica do Sul
southeast	[s]\n[adjective]\n[adverb]\n\n1. sudeste\n2. do sudeste\n3. para o sudeste
southeasterly	[adjective]\ndo sudeste
southern	/sʌðən/\n\n1. austral\n2. meridional
southwest	[s]\n[adjective]\n[adverb]\n\n1. sudoeste\n2. do sudoeste\n3. para o sudoeste
southwesterly	[adjective]\ndo sudoeste
sovereign	/sɔvrin/\n\nsoberano
Soviet	/sɔviət/\n\nsoviético
sow	/sou/\n\n1. plantar\n2. semear
soy	/sɔi/\n\n[s]\n[adjective]\n\n1. molho de soja\n2. de soja
soy sauce	/sɔi sɔːs/\n\n[s]\nmolho de soja
soy-bean	/sɔibi:n/\n\n[s]\nsoja
spa	/spə/\n\nestaçãobalneária
space	/speis/\n\n1. âmbito\n2. espaço\n3. extensão
spaceman	/speismən/\n\nastronauta
spacious	/speiʃəs/\n\n1. amplo\n2. espaçoso\n3. extenso\n4. vasto
spade	/speit/\n\n1. a. cavar\n  b. revolver\n2. a. cavadeira\n  b. enxada\n  c. pá
spades	/speidz/\n\nespadas
Spain	/spein/\n\nEspanha
Spaniard	/spæniəd/\n\nespanhol
Spanish	/spæniʃ/\n\nespanhol
spanner	/spænər/\n\nchave
spare	/spɛər/\n\n1. a. poupar\n  b. ser indulgente para\n2. economizar
spare time	/spɛərtaim/\n\nférias
spark	/spɑːk/\n\n1. centelha\n2. fagulha\n3. faísca
spark plug	/spɑːkplʌg/\n\nvela
sparrow	/spærou/\n\n1. pardal\n2. pássaro
spartan	[adjective]\nespartano
spasm	/spæzəm/\n\nespasmo
spawn	1. ovas\n2. a. desovar\n  b. procriar\n3. a. gerar\n  b. criar
speak	/spiːk/\n\nfalar
speak about	falar sobre
speak of	falar de
speak to	falar com
speak up	falar alto
speaker	1. orador\n2. alto-falante
speaker's platform	/spiːkəzplætfɔːm/\n\n1. pódio\n2. tribuna
special	/speʃl/\n\n1. a. avulso\n  b. especial\n  c. isolado\n  d. particular\n  e. peculiar\n  f. reservado\n2. a. extraordinário\n  b. próprio
specialist	/speʃəlist/\n\n1. a. experto\n  b. louvado\n  c. perito\n2. a. especialista\n  b. expert
speciality	/speʃiælitiː/\n\n1. compartimento\n2. especialidade\n3. secção
specialization	especialização
specially	[adverb]\nespecialmente
specialty	[s]\nespecialidade
specific	/spəsifik/\n\nespecífico
specifically	especificamente
specification	[s]\nespecificação
specificity	[s]\nespecificidade
specify	/spesifai/\n\nespecificar
specimen	/spesimin/\n\n1. espécime\n2. amostra
spectacle	/spektəkl/\n\nespetáculo
spectacles	/spektəklz/\n\nóculos
spectator	/spekteitər/\n\nespectador
spectrum	[s]\nespectro
speculation	[s]\nespeculação
speech	/spiːtʃ/\n\n1. conferência\n2. discurso\n3. fala
speechless	/spiːtʃləs/\n\n1. calado\n2. mudo
speed	/spiːd/\n\n1. rapidez\n2. velocidade
speed limit	/spiːdlimit/\n\nlimite de velocidade
speed up	/spiːdʌp/\n\n1. acelerar\n2. adiantar\n3. apressar\n4. atirar\n5. aumentaravelocidadede
speed-limit	limite de velocidade
speedup	[s]\n[vt]\n\n1. a. aceleração\n  b. aumento na velocidade\n2. a. acelerar\n  b. aumentar a velocidade
speedy	/spiːdiː/\n\n1. a. breve\n  b. iminente\n  c. próximo\n2. a. rápido\n  b. veloz
spell	/spel/\n\nsoletrar
spend	/spend/\n\n[vt]\n\n1. gastar\n2. fazer passar
spend the night	/spendðnait/\n\npassar a noite
sperm	/spəːm/\n\n[s]\nesperma
sphere	/sfiər/\n\n[s]\nesfera
spice	/spais/\n\n[s]\n[vt]\n\n1. a. espechiaria\n  b. tempero\n2. a. condimentar\n  b. temperar
spider	/spaidər/\n\n[s]\naranha
spider angioma	[s]\n\n1. telangiectasia\n2. nevus araneus
spiderweb	/spaidəwiːb/\n\n[s]\nteia de aranha
spiked	/spaikt/\n\n[adjective]\n\n1. aguçado\n2. pontudo
spin	/spin/\n\n1. fiar\n2. reduzirafio\n3. tecer
spinach	/spainæk/\n\n[s]\nespinafre
spindle	/spindl/\n\nfuso
spine	/spain/\n\n[s]\n\n1. espinha\n2. espinha dorsal
spinning-wheel	[s]\nroda de fiar
spinster	/spinstər/\n\n1. senhorita\n2. celibatária\n3. solteira
spirit	/spirit/\n\n[s]\n\n1. alma\n2. gênio\n3. espírito
spirits	/spirits/\n\nbebida alcoólica
spiritual	/spiritʃeəl/\n\n[adjective]\nespiritual
spiritualism	/spiritʃeəlizəm/\n\n[s]\nespiritismo
spirochete	[s]\nespiroqueta
spirometry	[s]\nespirometria
spit	/spit/\n\n1. cuspir\n2. salivar
splash	/splæʃ/\n\n[s]\n[vt]\n\n1. a. mancha\n  b. borrifo\n  c. respingo\n2. a. bater\n  b. estalar\n  c. marulhar\n  d. patinhar
spleen	[s]\nbaço
splender	/splendər/\n\n1. gala\n2. ostentação\n3. pompa
splenectomy	[s]\nesplenectomia
splenomegaly	[s]\n\n1. esplenomegalia\n2. aumento de tamanho do baço
splinter	/splintər/\n\n1. lasca\n2. a. lascar\n  b. rachar\n  c. romper\n3. farpa
split	/split/\n\n1. a. fender\n  b. partir\n  c. rachar\n2. a. lascar\n  b. romper
spoil	/spɔil/\n\n1. a. arruinar\n  b. avariar\n  c. danificar\n  d. deteriorar\n  e. estragar\n2. a. borrar\n  b. fazer às pressas\n  c. trabalhar mal\n3. a. adulterar\n  b. viciar
spokesman	[s]\nporta-voz
spokesperson	[s]\nporta-voz
spokeswoman	[s]\nporta-voz
sponge	/spʌndʒ/\n\nesponja
sponger	/spʌndʒər/\n\n[s]\nparasita
spongy	/spʌndʒiː/\n\nesponjoso
sponsor	[s]\n[vt]\n\n1. a. patrocinador\n  b. financiador\n  c. fiador\n  d. padrinho\n2. a. patrocinar\n  b. apadrinhar\n  c. fiar\n3. promover
sponsorship	[s]\npatrocínio
spontaneous	/spɔnteiniəs/\n\n[adjective]\nespontâneo
spontaneously	[adverb]\nespontaneamente
spool	/spuːl/\n\n[s]\n\n1. bobina\n2. carretel\n3. carrinho
spoon	/spuːn/\n\n[s]\ncolher
sporadic	/spərædik/\n\n[adjective]\n\n1. casual\n2. esporádico\n3. raro
sport	/spɔːt/\n\n[s]\n\n1. esporte\n2. desporte
sportsman	/spɔːtsmən/\n\n[s]\n\n1. esportista\n2. desportista
spot	/spɔt/\n\n[s]\n[vt]\n\n1. a. local\n  b. lugar\n  c. paragem\n  d. sítio\n2. ponto\n3. a. mácula\n  b. mancha\n  c. nódoa\n4. a. macular\n  b. manchar\n5. notar\n6. ver
spray gun	/spreigʌn/\n\n[s]\npistola
spread	/spred/\n\n[vt]\n\n1. a. espalhar\n  b. divulgar\n2. a. deitar\n  b. desenvolver\n  c. estender\n  d. expor\n  e. fazer cair
spread out	/spredaut/\n\n1. a. desdobrar\n  b. desfraldar\n2. a. deitar\n  b. desenvolver\n  c. estender\n  d. expor\n  e. fazercair
spreadsheet	[s]\nplanilha eletrônica
spree	[s]\n\n1. divertimento\n2. farra
spring	/spriŋ/\n\n1. jorrar de uma fonte\n2. a. fonte\n  b. manancial\n  c. nascente\n3. primavera\n4. a. corda\n  b. mola\n5. a. pular\n  b. saltar
springboard	[s]\ntrampolim
springtime	/spriŋtaim/\n\nprimavera
sprinkle	/spriŋkl/\n\n1. aspergir\n2. borrifar\n3. jogaráguabenta\n4. orvalhar\n5. regar
sprint	carreira
spur	/spəːr/\n\n1. a. esporar\n  b. esporear\n2. a. aguilhão\n  b. espora
spur on	/spəːrwʌn/\n\n1. impelir\n2. incitar\n3. instigar
spurge	/spəːdʒ/\n\neufórbio
spurt	/spəːt/\n\n1. borbotar\n2. esguichar\n3. jorrar\n4. minar
spurt out	/spəːtaut/\n\n1. borbotar\n2. esguichar\n3. jorrar\n4. minar
sputum	[s]\nescarro
spy	/spai/\n\n[s]\n[vt]\n\n1. espião\n2. espionar
spy on	/spaiwʌn/\n\n[vt]\n\n1. espiar\n2. espionar
squabble	/skwɔbl/\n\n1. beijar-se\n2. bicar reciprocamente
squad	/skwɔd/\n\n[s]\n\n1. bando\n2. companhia\n3. turma
squadron	[s]\nesquadrão
squalid	[adjective]\nimundo
squalor	[s]\n\n1. sujeira\n2. porcaria
square	/skwɛər/\n\n[s]\n\n1. quadrado\n2. a. adro\n  b. largo\n  c. praça
square decametre	/skwɛərdikæmitər/\n\nare
squash	/skwɔʃ/\n\n[s]\nabóbora
squat	/skwɔt/\n\n1. estar agachado\n2. estar de cócoras
squeeze	/skwiːz/\n\n1. apertar\n2. comprimir\n3. espremer
squint	/skwint/\n\n1. ser vesgo\n2. vesguear
squirrel	/skwirəl/\n\n1. esquilo\n2. serelepe
squirt	/skwəːt/\n\nfazer jorrar
stab	/stæb/\n\n1. aferroar\n2. picar
stability	[s]\nestabilidade
stabilize	[vt]\nestabilizar
stable	/steibl/\n\n[s]\n[adjective]\n\n1. a. curral\n  b. estábulo\n  c. estrebaria\n  d. redil\n2. cavalariça\n3. a. estável\n  b. firme\n  c. consistente\n  d. constante\n  e. durável
stableman	/steiblmən/\n\n[s]\npalafreneiro
stack	/stæk/\n\n[s]\n[adjective]\n\n1. a. montão\n  b. pilha\n2. a. acumular\n  b. juntar em excesso\n  c. amontoar\n  d. empilhar
stadium	/steidiəm/\n\n[s]\n\n1. fase\n2. estádio\n3. etapa
staff	/stɑːf/\n\n[s]\nestado-maior
stage	/steidʒ/\n\n1. a. estrado\n  b. pódio\n  c. tablado\n2. etapa\n3. fase\n4. a. cenário\n  b. palco\n5. a. estação\n  b. paragem\n6. estádio
stage-manager	1. contra-regra\n2. diretordecena\n3. ensaiador
stagger	[vi]\n\n1. cambalear\n2. vacilar
stagnate	/stægneit/\n\n[vi]\n\n1. estagnar\n2. ficar parado
stagnation	[s]\nestagnação
staid	/steid/\n\n1. a. grave\n  b. sério\n  c. sisudo\n2. a. comedido\n  b. parco\n  c. sóbrio
stain	/stein/\n\n[s]\n[vt]\n\n1. a. mancha\n  b. mácula\n2. a. manchar\n  b. macular
stair	/stɛər/\n\n[s]\n\n1. escalão\n2. degrau
staircase	/stɛəkeis/\n\n[s]\nescada
stairs	/stɛəz/\n\n[s]\nescada
stake	/steik/\n\n[s]\n\n1. a. estaca\n  b. mourão\n  c. poste\n2. vara
stakeholder	[s]\n\n1. investidor\n2. apostador
stale	/steil/\n\n1. passado\n2. seco
stalk	/stɔːk/\n\n1. a. andar\n  b. caminhar\n  c. dar um passo\n2. caule
stall	/stɔːl/\n\n1. curral\n2. estábulo\n3. estrebaria\n4. redil
stallion	/stæliən/\n\ngaranhão
stammer	/stæmər/\n\n1. balbuciar\n2. gaguejar\n3. tartamudear
stamp	/stæmp/\n\n[s]\n[vt]\n\n1. estampa\n2. a. selo\n  b. selo do correio\n3. estampar
stamp-collecting	filatelia
stamped	/stæmpt/\n\n1. comportepago\n2. franqueado
stance	[s]\n\n1. posição ereta\n2. em pé
stanchion	/stæntʃən/\n\n1. estaca\n2. mourão\n3. poste
stand	/stænd/\n\n1. a. barraca\n  b. celeiro\n  c. guarita\n  d. tenda\n2. de súbito pôr-se de pé\n3. a. estar de pé\n  b. permanecer
stand guard	/stændgɑːd/\n\nestar de sentinela
stand up	/stændʌp/\n\nde súbito pôr-se de pé
stand up to	/stændʌptou/\n\n1. afrontar\n2. arrostar
standalone	[adjective]\nque opera sozinho
standard	/stændəd/\n\n1. a. norma\n  b. padrão\n2. a. bandeira\n  b. estandarte\n  c. pendão
standardise	[vt]\npadronizar
standardization	[s]\npadronização
standardize	[vt]\npadronizar
standing on end	/stændiŋwʌnənd/\n\n1. eriçado\n2. hirto
standing together	/stændiŋtəgeðər/\n\nsolidário
standpoint	[s]\nponto de vista
standstill	[s]\n\n1. estagnação\n2. impasse
staple	/steipl/\n\n1. grampo\n2. parêntese
star	/stɑːr/\n\n1. astro\n2. estrela
starboard	/stɑːbəd/\n\nestibordo
starch	/stɑːtʃ/\n\napresto
stare	[vt]\nfixar o olhar
start	/stɑːt/\n\n1. a. início\n  b. começo\n  c. princípio\n2. a. começar\n  b. iniciar\n  c. tomar a iniciativa\n3. ativar\n4. a. darumpulo\n  b. saltar de repente
start off	/stɑːtɔf/\n\npôr-se em marcha
start out	/stɑːtaut/\n\n1. pôr-se a caminho\n2. pôr-se em marcha
start running	/stɑːtrʌniŋ/\n\n1. arrancar\n2. partir
starter	/stɑːtər/\n\n1. arranque\n2. partida
startle	1. assustar\n2. amendrontar\n3. surpreender
starvation	[s]\n\n1. fome\n2. morte pela fome
stasis	[s]\n\n1. estase\n2. estagnação
state	/steit/\n\n1. a. estado\n  b. situação\n2. a. nação\n  b. reino\n  c. país\n3. a. afiançar\n  b. assegurar\n  c. asseverar\n  d. certificar\n  e. garantir\n  f. sustenar\n4. a. declarar\n  b. declinar\n  c. depor
state education	educação pública
state of the art	[s]\n[adjective]\n\n1. a. excelência\n  b. o mais alto grau que algo pode alcançar em determinado momento\n2. a. excelente\n  b. que tem excelência\n  c. que alcançou o maior nível que pode alcançar
stateless	[adjective]\ndesnacionalizado
stately	[adjective]\n\n1. majestoso\n2. imponente
statement	/steitmənt/\n\n[s]\n\n1. declaracão\n2. depoimento
statement of policy	/steitməntɔfpɔləsiː/\n\nprograma
static	[adjective]\n\n1. estátivo\n2. imóvel
statically	[adverb]\n\n1. estaticamente\n2. de forma estática
station	/steiʃən/\n\n[s]\nestação
station-master	chefe da estação
stationer's shop	/steiʃənəzʃɔp/\n\npapelaria
statistics	/stətistiks/\n\nestatística
statue	/stætʃuː/\n\nestátua
stature	/stætʃər/\n\naltura
status	1. estado\n2. status
status bar	[s]\nbarra de estado
statute	/stætʃuːt/\n\n1. estatuo\n2. regimento\n3. regulamento
stay	/stei/\n\n1. ficar\n2. permanecer\n3. restar
stay over	/steiouvər/\n\n1. ficar\n2. permanecer\n3. restar
stay with	/steiwið/\n\nhospedar-se
stead	[s]\n[vt]\n\n1. a. lugar\n  b. posição\n2. a. ajudar\n  b. assistir\n  c. apoiar
steadily	1. constantemente\n2. sem parar\n3. firmemente
steadiness	[s]\nfirmeza
steady	1. companheiro fixo\n2. a. fixo\n  b. firme\n  c. constante\n  d. invariável\n  e. uniforme\n3. a. fixar\n  b. firmar\n  c. estabilizar\n  d. acalmar
steak	/steik/\n\nbifsteque
steal	/stiːl/\n\n1. furtar\n2. roubar
stealthily	/stelthiliː/\n\npeloroubo
steam	/stiːm/\n\nvapor
steam-boiler	caldeira
steamship	/stiːmʃip/\n\nnavioavapor
steel	/stiːl/\n\n1. barbatana\n2. aço
steep	/stiːp/\n\n1. escarpado\n2. íngreme
steer	/stiər/\n\n1. a. dirigir\n  b. encaminhar\n  c. gerir\n  d. governar\n  e. guiar\n2. conduzir
steering	/stiəriŋ/\n\n1. direcção\n2. directriz\n3. gerência\n4. gestão\n5. governo
steering-wheel	1. guidão\n2. volante
stellar	[adjective]\n\n1. estrelar\n2. estrelado\n3. o artista mais importante
stem	/stəm/\n\n1. caule\n2. tronco
stencil	/stensl/\n\n1. chapa\n2. clichê\n3. molde\n4. padrão
stenography	/stənɔgrəfiː/\n\nestenografia
stenosis	[s]\nestenose
stenotic	[adjective]\nestenótico
stenotypist	/stenətipist/\n\n1. dactilógrafa\n2. datilógrafa
step	/step/\n\n1. a. andar\n  b. caminhar\n  c. dar um passo\n2. passo\n3. a. escalão\n  b. degrau
step on	/stepwʌn/\n\ncalcarospés
step-father	padastro
stepmother	[s]\nmadrasta
steppe	/step/\n\n1. estepe\n2. páramo
sterile	/sterail/\n\n1. estéril\n2. improdutivo
sterilize	/sterəlaiz/\n\nesterilizar
stern	/stəːn/\n\npopa
sternum	[s]\nosso esterno
sternutation	espirro
steroid	[s]\nesteróide
stethoscopic	[s]\nestetoscópio
stevedore	/stiːvədɔːr/\n\nestivador
stew	/stjuː/\n\n1. goulache\n2. a. guisado\n  b. ragu
steward	/stjeəd/\n\n1. intendente\n2. a. aeromoço\n  b. tafeiro
stewardess	/stjeədes/\n\naeromoça
stichwort	/stitʃwət/\n\nalsina
stick	/stik/\n\n1. bastonete\n2. a. bastão\n  b. bengala\n  c. bordão\n  d. cacete\n  e. pau\n3. a. colar\n  b. grudar\n  c. solvar
sticky	/stikiː/\n\npegajoso
stiff	/stif/\n\n1. a. ceremonioso\n  b. pomposo\n  c. solene\n2. a. hirto\n  b. rígido\n  c. teso
stiffness	[s]\n\n1. dureza\n2. rigidez
stigma	[s]\nestigma
still	/stil/\n\n1. ainda\n2. até agora\n3. mais\n4. também
stillbirth	[s]\nóbito fetal
stimulate	/stimjuleit/\n\n1. a. concitar\n  b. incitar\n  c. provocar\n2. a. impelir\n  b. instigar\n3. a. esporar\n  b. esporear\n4. a. aguaçar\n  b. encorajar\n  c. estimular\n  d. reavivar
stimulation	[s]\nestimulação
sting	/stiŋ/\n\n1. a. aferroar\n  b. picar\n2. espadas
stingray	/stiŋrei/\n\n1. raia\n2. arraia
stingy	/stindʒiː/\n\n1. avarento\n2. avaro
stipulate	/stipjuleit/\n\n1. convencionar\n2. estipular
stipulation	/stipjuleiʃən/\n\n1. cláusula\n2. condição
stir	/stəːr/\n\n1. a. abalar\n  b. comover\n  c. emocionar\n  d. sensibilizar\n2. a. bater\n  b. fazer molinete\n  c. mexer
stir up	/stəːrʌp/\n\n1. a. agitar\n  b. amotinar\n  c. sacolejar\n  d. sacudir\n2. a. acirrar\n  b. aguçar\n  c. atiçar\n  d. estimular\n  e. excitar\n  f. inflamar\n3. a. concitar\n  b. incitar\n  c. provocar\n4. a. esporar\n  b. esporear\n5. a. aguaçar\n  b. encorajar\n  c. reavivar
stitch	/stitʃ/\n\n1. ponto\n2. pespontar
stock	/stɔk/\n\n[s]\n[vt]\n\n1. a. estoque\n  b. provisão\n  c. sortimento\n2. a. estocar\n  b. formar estoque
stock exchange	/stɔkikstʃeindʒ/\n\n1. bolsa\n2. bolsadevalores\n3. praça
stocked	/stɔkt/\n\nemestoque
stocking	/stɔkiŋ/\n\nmeia
stodgy	/stɔdʒiː/\n\n1. a. aborrecedor\n  b. fastidioso\n2. a. aborrecido\n  b. enfadonho
stoic	/stouik/\n\n1. estóico\n2. homemestóico
stoical	/stouikl/\n\nestóico
stoke	/stouk/\n\naquecer
stomach	/stʌmək/\n\nestômago
